Dataset,SiteCode,POC,Date,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammSO4f_Val,ECf_Val,OMCf_Val,RCTM_Val,MF_Val,CM_calculated_Val,RCFM_Val,SeaSaltf_Val,SOILf_Val
IMPAER,PACK1,1,07/05/2012,42.8619,-71.8786,695,NH,0.05728,0.97075,0.0988,1.64214,5.72432,3.7591,2.8414,2.88292,0.01476,0.09919
IMPAER,PACK1,1,07/08/2012,42.8619,-71.8786,695,NH,0.0356,0.55385,0.1658,2.9295,5.89591,4.4817,2.0548,3.84111,-0.00252,0.15887
IMPAER,PACK1,1,07/11/2012,42.8619,-71.8786,695,NH,0.06179,0.44825,0.1396,2.28654,6.35408,3.6241,3.1189,3.23518,0.02844,0.27056
IMPAER,PACK1,1,07/14/2012,42.8619,-71.8786,695,NH,0.23891,4.39381,0.3863,3.2607,12.6962,11.3561,3.9981,8.69807,0.00882,0.40952
IMPAER,PACK1,1,07/17/2012,42.8619,-71.8786,695,NH,0.10462,3.6355,0.3763,4.08024,13.1988,11.4996,4.5745,8.62432,0.05832,0.36934
IMPAER,PACK1,1,07/20/2012,42.8619,-71.8786,695,NH,0.13093,0.77646,0.1827,1.7091,5.42153,3.6947,2.3768,3.04473,0.01566,0.22988
IMPAER,PACK1,1,07/23/2012,42.8619,-71.8786,695,NH,0.31166,4.52581,0.3131,2.15298,9.50603,9.3984,1.9504,7.55563,0.04302,0.20906
IMPAER,PACK1,1,07/26/2012,42.8619,-71.8786,695,NH,0.17802,1.74213,0.326,2.74914,7.23817,6.2712,1.9765,5.26167,0.0315,0.23488
IMPAER,PACK1,1,07/29/2012,42.8619,-71.8786,695,NH,0.26226,1.16064,0.1907,2.1762,5.02496,4.7008,1.1036,3.92136,0.04014,0.09142
IMPAER,PACK1,1,06/03/2013,42.8619,-71.8786,695,NH,0.18692,1.54853,0.0903,1.56996,7.01077,3.7162,3.4741,3.53667,0.0198,0.12116
IMPAER,PACK1,1,06/06/2013,42.8619,-71.8786,695,NH,0.15287,0.68393,0.1635,1.87686,6.98296,3.2398,3.8077,3.17526,0.0063,0.29181
IMPAER,PACK1,1,06/09/2013,42.8619,-71.8786,695,NH,0.06244,0.6193,0.0821,1.0044,3.43458,2.24,1.6142,1.82038,0.00792,0.04422
IMPAER,PACK1,1,06/12/2013,42.8619,-71.8786,695,NH,0.03135,0.20364,0.0584,0.9558,3.21338,1.823,1.8986,1.31478,0.01458,0.05102
IMPAER,PACK1,1,06/15/2013,42.8619,-71.8786,695,NH,0.07108,0.61779,0.1114,1.91124,6.54662,3.4235,3.5625,2.98412,0.03168,0.24094
IMPAER,PACK1,1,06/18/2013,42.8619,-71.8786,695,NH,0.13764,0.59331,0.0791,1.18368,4.19647,2.3765,2.1204,2.07607,0.0432,0.03913
IMPAER,PACK1,1,06/21/2013,42.8619,-71.8786,695,NH,0.29412,1.05256,0.2111,2.81772,8.91124,5.765,4.2519,4.65934,0.02106,0.26278
IMPAER,PACK1,1,06/24/2013,42.8619,-71.8786,695,NH,0.39074,3.07326,0.1568,3.3372,15.3614,11.0701,5.4819,9.87955,0.04446,2.87708
IMPAER,PACK1,1,06/27/2013,42.8619,-71.8786,695,NH,0.21285,0.67897,0.119,0.76194,3.19124,1.9956,1.3313,1.85994,0.01782,0.06935
IMPAER,PACK1,1,06/30/2013,42.8619,-71.8786,695,NH,0.47149,2.6455,0.2072,2.02932,8.05867,6.7872,2.4578,5.60087,0.04806,0.19929
IMPAER,PACK1,1,07/03/2013,42.8619,-71.8786,695,NH,0.31399,1.1066,0.0921,1.31274,6.96945,4.6713,2.9292,4.04025,0.03852,1.17631
IMPAER,PACK1,1,07/06/2013,42.8619,-71.8786,695,NH,0.1557,2.50498,0.1326,2.10546,7.87938,6.1741,2.5511,5.32828,0.05166,0.37788
IMPAER,PACK1,1,07/09/2013,42.8619,-71.8786,695,NH,0.15196,1.20656,0.1864,2.32542,5.82175,4.2185,1.8949,3.92685,0.01602,0.04049
IMPAER,PACK1,1,07/12/2013,42.8619,-71.8786,695,NH,0.04696,0.38115,0.0898,1.9053,7.3926,3.0069,4.7851,2.6075,0.00882,0.17547
IMPAER,PACK1,1,07/15/2013,42.8619,-71.8786,695,NH,0.03805,1.42037,0.1556,2.60352,8.12265,5.4803,3.7635,4.35915,0.01728,0.12432
IMPAER,PACK1,1,07/18/2013,42.8619,-71.8786,695,NH,0.09069,4.09049,0.2158,3.44574,11.9165,11.5372,3.6669,8.24958,0.01962,0.38725
IMPAER,PACK1,1,07/21/2013,42.8619,-71.8786,695,NH,0.10913,0.75171,0.1086,3.10248,7.45334,5.677,3.1899,4.26344,0.0279,0.16361
IMPAER,PACK1,1,07/24/2013,42.8619,-71.8786,695,NH,0.06656,1.67241,0.1193,1.62,6.27945,4.5447,2.6911,3.58835,0.00576,0.10431
IMPAER,PACK1,1,07/27/2013,42.8619,-71.8786,695,NH,0.15312,0.96305,0.2088,2.42784,6.68789,5.1088,2.7459,3.94199,0.01116,0.17802
IMPAER,PACK1,1,07/30/2013,42.8619,-71.8786,695,NH,0.06218,1.2914,0.1176,0.83196,3.85393,3.5237,1.4724,2.38153,0.0063,0.07209
IMPAER,PACK1,1,06/01/2014,42.8619,-71.8786,695,NH,0.20459,0.78017,0.0983,1.60236,-999,-999,-999,-999,0.02268,-999
IMPAER,PACK1,1,06/04/2014,42.8619,-71.8786,695,NH,0.5556,1.1616,0.2402,1.43496,7.31759,3.8598,3.7673,3.55029,0.0369,0.12103
IMPAER,PACK1,1,06/07/2014,42.8619,-71.8786,695,NH,0.04102,0.28463,0.0256,1.12968,4.33549,1.9731,2.7472,1.58829,0.01656,0.0908
IMPAER,PACK1,1,06/10/2014,42.8619,-71.8786,695,NH,0.18744,0.9438,0.1824,1.59138,7.41689,3.5496,4.3848,3.03209,0.02412,0.10295
IMPAER,PACK1,1,06/13/2014,42.8619,-71.8786,695,NH,0.00387,0.03644,0.0131,0.2223,1.49565,0.2424,1.2137,0.28195,0.00972,-0.00347
IMPAER,PACK1,1,06/16/2014,42.8619,-71.8786,695,NH,0.05973,0.35035,0.1068,1.50642,6.92455,2.706,4.6945,2.23005,0.0108,0.19596
IMPAER,PACK1,1,06/19/2014,42.8619,-71.8786,695,NH,0.0961,0.53171,0.0974,1.30194,6.87022,2.6637,4.6818,2.18842,0.02016,0.1411
IMPAER,PACK1,1,06/22/2014,42.8619,-71.8786,695,NH,0.0556,0.48716,0.0846,1.2933,5.6635,2.5702,3.5404,2.1231,0.01566,0.18677
IMPAER,PACK1,1,06/25/2014,42.8619,-71.8786,695,NH,0.38997,1.84539,0.1986,2.0169,9.09456,5.9726,4.3469,4.74766,0.05184,0.24497
IMPAER,PACK1,1,06/28/2014,42.8619,-71.8786,695,NH,0.07263,0.38486,0.2051,3.61746,7.28292,5.4482,2.8009,4.48202,0.02466,0.17731
IMPAER,PACK1,1,07/01/2014,42.8619,-71.8786,695,NH,0.53148,2.48779,0.2623,3.31614,10.6686,9.8285,3.6921,6.97651,0.04446,0.33435
IMPAER,PACK1,1,07/04/2014,42.8619,-71.8786,695,NH,0.10797,0.84013,0.0702,0.70722,3.61978,2.5906,1.8343,1.78548,0.00792,0.05204
IMPAER,PACK1,1,07/07/2014,42.8619,-71.8786,695,NH,0.31386,2.52711,0.2597,3.24414,9.55577,9.4855,2.6985,6.85727,0.05328,0.45918
IMPAER,PACK1,1,07/10/2014,42.8619,-71.8786,695,NH,0.0574,0.54038,0.0932,1.29294,5.74665,2.7979,3.6999,2.04675,0.01314,0.04969
IMPAER,PACK1,1,07/13/2014,42.8619,-71.8786,695,NH,0.32843,2.93769,0.1935,2.50236,8.52395,9.3526,2.3112,6.21275,0.06372,0.18704
IMPAER,PACK1,1,07/16/2014,42.8619,-71.8786,695,NH,0.06321,1.26885,0.1474,2.04606,5.07066,4.1152,1.3744,3.69626,0.0135,0.15724
IMPAER,PACK1,1,07/19/2014,42.8619,-71.8786,695,NH,0.2571,1.09326,0.2257,2.53368,5.97084,5.4947,1.7027,4.26814,0.03762,0.12078
IMPAER,PACK1,1,07/22/2014,42.8619,-71.8786,695,NH,0.21788,2.6147,0.2848,2.77902,8.49784,8.3625,2.2746,6.22324,0.0315,0.29534
IMPAER,PACK1,1,07/25/2014,42.8619,-71.8786,695,NH,0.09301,1.00898,0.3679,8.0451,11.3008,12.3335,1.6726,9.62817,0.01656,0.09662
IMPAER,PACK1,1,07/28/2014,42.8619,-71.8786,695,NH,0.35307,1.17521,0.1313,1.49328,4.32819,3.6724,1.0827,3.24549,0.03114,0.06148
IMPAER,PACK1,1,07/31/2014,42.8619,-71.8786,695,NH,0.16976,3.08041,0.2872,2.51136,7.93155,8.9183,1.675,6.25655,0.01782,0.18999
IMPAER,PACK1,1,06/02/2015,42.8619,-71.8786,695,NH,0.04154,0.07246,0.017,0.17784,1.77112,0.4091,1.4569,0.31422,0.00342,0.00196
IMPAER,PACK1,1,06/05/2015,42.8619,-71.8786,695,NH,0.37565,0.42666,0.2193,1.96632,8.49291,3.5577,5.3224,3.17051,0.01656,0.16602
IMPAER,PACK1,1,06/08/2015,42.8619,-71.8786,695,NH,0.39281,1.02149,0.0747,1.88586,10.6822,4.6553,6.8785,3.80365,0.21654,0.21226
IMPAER,PACK1,1,06/11/2015,42.8619,-71.8786,695,NH,0.33256,2.02318,0.441,6.22476,19.5215,12.3802,10.1756,9.34589,-0.00054,0.32493
IMPAER,PACK1,1,06/14/2015,42.8619,-71.8786,695,NH,0.0783,0.46777,0.1397,2.92554,11.1536,4.9224,7.2876,3.86598,0.0027,0.25196
IMPAER,PACK1,1,06/17/2015,42.8619,-71.8786,695,NH,0.07224,0.46489,0.0781,1.50372,8.78868,2.6039,6.4598,2.32888,0.01224,0.1977
IMPAER,PACK1,1,06/20/2015,42.8619,-71.8786,695,NH,0.07985,0.4917,0.0912,1.25424,4.05753,2.466,2.0245,2.03303,0.01098,0.10506
IMPAER,PACK1,1,06/23/2015,42.8619,-71.8786,695,NH,0.23813,2.57757,0.2229,2.6379,20.1783,8.3484,13.575,6.60332,0.02664,0.90017
IMPAER,PACK1,1,06/26/2015,42.8619,-71.8786,695,NH,0.07172,0.5192,0.0815,1.49778,4.34207,3.2084,2.0472,2.29487,0.01548,0.10918
IMPAER,PACK1,1,06/29/2015,42.8619,-71.8786,695,NH,0.03986,0.10038,0.0202,0.459,2.13745,0.7214,1.4974,0.64005,0.00684,0.01377
IMPAER,PACK1,1,07/02/2015,42.8619,-71.8786,695,NH,0.05186,1.05696,0.1018,1.54494,4.46111,3.7575,1.6515,2.80961,0.00954,0.04451
IMPAER,PACK1,1,07/05/2015,42.8619,-71.8786,695,NH,0.14306,2.02249,0.4457,6.20748,11.2155,12.4707,2.2508,8.96474,0.01854,0.12748
IMPAER,PACK1,1,07/08/2015,42.8619,-71.8786,695,NH,0.16628,0.96044,0.2456,3.4038,6.39591,6.4346,1.4622,4.93371,0.02736,0.13023
IMPAER,PACK1,1,07/11/2015,42.8619,-71.8786,695,NH,0.05676,0.73233,0.2239,4.22766,8.05382,6.8106,2.6281,5.42572,0.02268,0.1624
IMPAER,PACK1,1,07/14/2015,42.8619,-71.8786,695,NH,0.28715,0.95384,0.1664,2.63124,5.65524,5.0645,1.4124,4.24284,0.06822,0.13598
IMPAER,PACK1,1,07/17/2015,42.8619,-71.8786,695,NH,0.10552,0.41841,0.1329,2.36484,5.75674,4.057,2.552,3.20474,-0.00288,0.18594
IMPAER,PACK1,1,07/20/2015,42.8619,-71.8786,695,NH,0.08527,2.11448,0.1246,2.4957,7.29171,6.7343,2.1538,5.13791,0.02394,0.29393
IMPAER,PACK1,1,07/23/2015,42.8619,-71.8786,695,NH,0.04063,0.44743,0.0505,1.40364,3.86909,2.952,1.8254,2.04369,0.00774,0.09375
IMPAER,PACK1,1,07/26/2015,42.8619,-71.8786,695,NH,0.38906,1.79465,0.2459,2.82582,6.03376,6.5998,0.6235,5.41026,0.03834,0.11648
IMPAER,PACK1,1,07/29/2015,42.8619,-71.8786,695,NH,0.05676,1.19226,0.2048,5.58504,9.64414,8.8804,2.3419,7.30224,0.00558,0.2578
IMPAER,PACK1,1,06/02/2016,42.8619,-71.8786,695,NH,0.41266,0.79551,0.09651,1.56879,6.62418,3.36378,3.50618,3.118,0.10381,0.14073
IMPAER,PACK1,1,06/05/2016,42.8619,-71.8786,695,NH,0.6036,0.93169,0.16974,1.43082,5.52684,3.36835,2.24646,3.28038,0.01429,0.13024
IMPAER,PACK1,1,06/08/2016,42.8619,-71.8786,695,NH,0.03033,0.46421,0.17789,0.55586,4.28488,1.6029,3.00816,1.27672,0.00947,0.03896
IMPAER,PACK1,1,06/11/2016,42.8619,-71.8786,695,NH,0.50249,0.54644,0.11919,1.4854,3.86908,3.1105,1.11454,2.75454,0.02302,0.078
IMPAER,PACK1,1,06/14/2016,42.8619,-71.8786,695,NH,0.04732,0.22784,0,0.82379,5.4924,1.36696,4.27349,1.21891,0.00868,0.11129
IMPAER,PACK1,1,06/17/2016,42.8619,-71.8786,695,NH,0.05646,0.31523,0.0929,1.49087,10.2931,2.64378,8.10049,2.19261,0.00639,0.23076
IMPAER,PACK1,1,06/20/2016,42.8619,-71.8786,695,NH,0.36637,1.55044,0.18426,4.63311,13.2402,8.74119,6.16862,7.07156,0.02734,0.31004
IMPAER,PACK1,1,06/23/2016,42.8619,-71.8786,695,NH,0.0601,0.62085,0.02792,1.65811,8.34358,3.18718,5.8476,2.49598,0.00547,0.12352
IMPAER,PACK1,1,06/26/2016,42.8619,-71.8786,695,NH,0.18057,0.93339,0.21913,4.06345,10.5803,7.28948,4.89381,5.68648,0.0045,0.28544
IMPAER,PACK1,1,06/29/2016,42.8619,-71.8786,695,NH,0.10381,0.69718,0.05043,1.31485,4.81725,2.88849,2.57145,2.2458,0.02128,0.05826
IMPAER,PACK1,1,07/02/2016,42.8619,-71.8786,695,NH,0.086,0.44461,0.07122,1.01192,3.37347,1.88505,1.69716,1.67631,0.02353,0.03903
IMPAER,PACK1,1,07/05/2016,42.8619,-71.8786,695,NH,0.65191,2.07365,0.19224,2.92032,9.09723,7.4889,2.98309,6.11414,0.05017,0.22585
IMPAER,PACK1,1,07/08/2016,42.8619,-71.8786,695,NH,0.27842,0.71096,0.06277,1.24133,4.56205,2.64335,2.16478,2.39727,0.02475,0.07903
IMPAER,PACK1,1,07/11/2016,42.8619,-71.8786,695,NH,0.04119,0.14972,0.03629,1.24457,2.31885,1.92246,0.81007,1.50878,0.0068,0.0302
IMPAER,PACK1,1,07/14/2016,42.8619,-71.8786,695,NH,0.3831,1.44673,0.09563,1.20559,5.85387,4.67389,2.12545,3.72842,0.05306,0.5443
IMPAER,PACK1,1,07/17/2016,42.8619,-71.8786,695,NH,0.05844,0.90959,0.10765,1.77878,4.53828,3.7572,1.58743,2.95085,0.01107,0.08532
IMPAER,PACK1,1,07/20/2016,42.8619,-71.8786,695,NH,0.03323,0.26861,0.05363,1.80058,4.24209,3.2599,2.00344,2.23865,0.01789,0.06471
IMPAER,PACK1,1,07/23/2016,42.8619,-71.8786,695,NH,0.06468,0.96293,0.10401,2.30454,5.71335,4.61625,2.05088,3.66247,0.02495,0.20136
IMPAER,PACK1,1,07/26/2016,42.8619,-71.8786,695,NH,0.06455,0.8823,0.06527,1.62677,4.55062,3.94555,1.78488,2.76574,0.01841,0.10844
IMPAER,PACK1,1,07/29/2016,42.8619,-71.8786,695,NH,0.08172,1.33794,0.13578,3.13997,6.68319,6.98502,1.79941,4.88378,0.01624,0.17213
IMPAER,PACK1,1,06/03/2017,42.8619,-71.8786,695,NH,0.02883,0.27632,0.05593,0.71575,2.82748,1.08696,1.71923,1.10825,0.00095,0.03047
IMPAER,PACK1,1,06/06/2017,42.8619,-71.8786,695,NH,0.02101,0.04257,0.04394,0.25362,1.52536,0.09372,1.15243,0.37293,0.00367,0.00811
IMPAER,PACK1,1,06/09/2017,42.8619,-71.8786,695,NH,0.15399,0.75024,0.20377,2.38671,10.5109,3.56029,6.79032,3.7206,0.00839,0.21751
IMPAER,PACK1,1,06/12/2017,42.8619,-71.8786,695,NH,0.12417,2.3598,0.35861,4.74268,16.0814,9.44716,7.98082,8.10055,0.0207,0.49459
IMPAER,PACK1,1,06/15/2017,42.8619,-71.8786,695,NH,0.15034,0.39201,0.13056,1.96736,8.873,2.70808,5.91421,2.95879,0.0241,0.29442
IMPAER,PACK1,1,06/18/2017,42.8619,-71.8786,695,NH,0.33705,1.28399,0.14495,2.12033,6.54511,4.17587,2.47602,4.06909,0.07954,0.10323
IMPAER,PACK1,1,06/21/2017,42.8619,-71.8786,695,NH,0.13472,0.81793,0.13053,1.40056,6.75226,2.83553,4.00713,2.74513,0.17149,0.0899
IMPAER,PACK1,1,06/24/2017,42.8619,-71.8786,695,NH,0.16072,0.65377,0.14993,1.74508,6.07263,2.71934,3.19337,2.87926,0.02695,0.14281
IMPAER,PACK1,1,06/27/2017,42.8619,-71.8786,695,NH,0.09163,0.80132,0.10499,1.08349,5.26511,2.45493,3.09279,2.17232,0.0185,0.07238
IMPAER,PACK1,1,06/30/2017,42.8619,-71.8786,695,NH,0.51617,1.66456,0.32055,4.53265,10.959,7.64671,3.69358,7.26538,0.02246,0.20899
IMPAER,PACK1,1,07/03/2017,42.8619,-71.8786,695,NH,0.13652,1.16449,0.14349,2.05783,6.10291,4.15715,2.45827,3.64464,0.03593,0.10639
IMPAER,PACK1,1,07/06/2017,42.8619,-71.8786,695,NH,0.19549,0.5446,0.18481,2.80296,7.16513,4.4286,3.17433,3.9908,0.13448,0.12846
IMPAER,PACK1,1,07/09/2017,42.8619,-71.8786,695,NH,0.04725,0.46498,0.08553,1.98234,4.82994,3.77854,2.17727,2.65267,0.01661,0.05595
IMPAER,PACK1,1,07/12/2017,42.8619,-71.8786,695,NH,0.18843,2.24003,0.26111,2.9866,8.18068,6.36566,2.29283,5.88785,0.02614,0.18555
IMPAER,PACK1,1,07/15/2017,42.8619,-71.8786,695,NH,0.10325,0.67569,0.14419,1.26972,3.72635,2.58765,1.49204,2.23431,0.00673,0.03473
IMPAER,PACK1,1,07/18/2017,42.8619,-71.8786,695,NH,0.30283,2.09417,0.24146,2.83,7.51981,6.3135,1.89927,5.62054,0.02533,0.12676
IMPAER,PACK1,1,07/21/2017,42.8619,-71.8786,695,NH,0.07941,1.27648,0.30962,4.11559,9.40865,7.28296,3.4386,5.97005,0.01066,0.17828
IMPAER,PACK1,1,07/24/2017,42.8619,-71.8786,695,NH,0.11134,0.1323,0.10554,0.85183,2.43086,1.3447,1.13497,1.29589,0.06039,0.03449
IMPAER,PACK1,1,07/27/2017,42.8619,-71.8786,695,NH,0.28086,0.55425,0.22787,2.01751,5.53349,2.96298,2.36278,3.17071,0.01555,0.07467
IMPAER,PACK1,1,07/30/2017,42.8619,-71.8786,695,NH,0.07748,0.25697,0.08058,1.43338,3.89767,2.33545,1.94748,1.95019,0.01118,0.0906
IMPAER,PACK1,1,06/01/2018,42.8619,-71.8786,695,NH,0.14982,0.51822,0.07862,0.69179,3.17274,1.557,1.65769,1.51505,0.03609,0.0405
IMPAER,PACK1,1,06/04/2018,42.8619,-71.8786,695,NH,0.01206,0.01572,0.01554,0.08055,0.98423,0.3169,0.84536,0.13887,0.01753,-0.00253
IMPAER,PACK1,1,06/07/2018,42.8619,-71.8786,695,NH,0.30877,0.64467,0.19657,1.73117,9.8035,3.05449,6.79017,3.01333,0.01352,0.11863
IMPAER,PACK1,1,06/10/2018,42.8619,-71.8786,695,NH,0.04905,0.36266,0.12079,1.04699,8.36483,1.87686,6.57098,1.79385,0.00785,0.20652
IMPAER,PACK1,1,06/13/2018,42.8619,-71.8786,695,NH,0.6818,0.92445,0.29384,1.97788,12.0207,3.55444,7.84675,4.17392,0.07751,0.21844
IMPAER,PACK1,1,06/16/2018,42.8619,-71.8786,695,NH,0.04159,0.22421,0.12904,2.67201,8.25008,3.08461,4.91756,3.33252,0.01939,0.24629
IMPAER,PACK1,1,06/19/2018,42.8619,-71.8786,695,NH,0.06053,0.53071,0.10397,1.54618,8.38693,2.16771,6.0125,2.37443,0.01836,0.11469
IMPAER,PACK1,1,06/22/2018,42.8619,-71.8786,695,NH,0.11373,0.38261,0.20483,2.34288,8.47527,3.89944,5.07782,3.39745,0.0216,0.3318
IMPAER,PACK1,1,06/25/2018,42.8619,-71.8786,695,NH,0.04033,0.48503,0.29938,1.13731,5.78087,2.26387,3.63037,2.1505,0.00931,0.17915
IMPAER,PACK1,1,06/28/2018,42.8619,-71.8786,695,NH,0.09269,0.29912,0.04455,0.79445,3.33892,0.90686,2.07101,1.26791,0.02819,0.00892
IMPAER,PACK1,1,07/01/2018,42.8619,-71.8786,695,NH,0.19306,2.92902,0.36456,5.07859,13.2864,10.95852,4.36445,8.92195,0.02671,0.33
IMPAER,PACK1,1,07/04/2018,42.8619,-71.8786,695,NH,0.10285,0.90749,0.24333,3.91487,10.1536,6.51288,4.71398,5.43961,0.01163,0.25944
IMPAER,PACK1,1,07/07/2018,42.8619,-71.8786,695,NH,0.0398,0.21575,0.02553,1.13638,3.0626,1.64185,1.54783,1.51477,0.01456,0.08276
IMPAER,PACK1,1,07/10/2018,42.8619,-71.8786,695,NH,0.14641,1.09941,0.3894,3.87364,9.80423,6.56722,3.96529,5.83894,0.01597,0.31412
IMPAER,PACK1,1,07/13/2018,42.8619,-71.8786,695,NH,0.15912,0.38044,0.29733,3.29884,9.01222,5.57826,4.55941,4.45281,0.02716,0.28992
IMPAER,PACK1,1,07/16/2018,42.8619,-71.8786,695,NH,0.3269,1.91036,0.56024,4.80695,-999,10.14489,-999,7.87529,0.03287,0.23797
IMPAER,PACK1,1,07/19/2018,42.8619,-71.8786,695,NH,0.07811,0.21891,0.10805,1.52147,4.9246,2.27547,2.83328,2.09132,0.00396,0.16082
IMPAER,PACK1,1,07/22/2018,42.8619,-71.8786,695,NH,0.0368,0.06277,0.0161,0.34202,1.05958,0.31161,0.58896,0.47062,0.00574,0.00719
IMPAER,PACK1,1,07/25/2018,42.8619,-71.8786,695,NH,0.13253,0.60803,0.04982,0.5807,3.71174,2.07624,1.90066,1.81108,0.40417,0.03584
IMPAER,PACK1,1,07/28/2018,42.8619,-71.8786,695,NH,0.13491,1.59595,0.21611,2.56423,7.48917,5.81206,2.87144,4.61773,0.02111,0.08542
IMPAER,PACK1,1,07/31/2018,42.8619,-71.8786,695,NH,0.07681,0.75694,0.29827,3.1752,7.01221,5.51409,2.6031,4.40911,0.02063,0.08127
IMPAER,PACK1,1,06/02/2019,42.8619,-71.8786,695,NH,0.55341,0.68707,0.32304,2.04827,4.25744,3.91391,0.55422,3.70322,0.01586,0.07556
IMPAER,PACK1,1,06/05/2019,42.8619,-71.8786,695,NH,0.42398,1.55243,0.51344,3.92593,11.1518,7.89722,4.31081,6.84099,0.02727,0.39794
IMPAER,PACK1,1,06/08/2019,42.8619,-71.8786,695,NH,0.04411,0.35314,0.06372,1.20614,4.43548,2.14497,2.51447,1.92101,0.01208,0.24183
IMPAER,PACK1,1,06/11/2019,42.8619,-71.8786,695,NH,0.02686,0.12448,0.06818,0.72371,2.76094,0.83501,1.76562,0.99532,0.02365,0.02845
IMPAER,PACK1,1,06/14/2019,42.8619,-71.8786,695,NH,0.10521,0.35964,0.08717,0.63754,3.40234,1.47493,2.15226,1.25008,0.00923,0.05127
IMPAER,PACK1,1,06/17/2019,42.8619,-71.8786,695,NH,0.16431,0.58583,0.20065,1.87213,6.25342,3.09304,3.3593,2.89412,0.01469,0.05651
IMPAER,PACK1,1,06/20/2019,42.8619,-71.8786,695,NH,0.14949,0.13723,0.12416,0.71363,1.35356,0.65893,0.19997,1.15359,0.01741,0.01169
IMPAER,PACK1,1,06/23/2019,42.8619,-71.8786,695,NH,0.03171,0.29095,0.12127,2.17049,5.6354,3.18036,2.87294,2.76246,0.01688,0.13116
IMPAER,PACK1,1,06/26/2019,42.8619,-71.8786,695,NH,0.18987,0.85192,0.2176,2.32492,6.04508,3.42404,2.35187,3.69321,0.02551,0.0834
IMPAER,PACK1,1,06/29/2019,42.8619,-71.8786,695,NH,0.10987,1.50943,0.26025,3.00199,7.47195,6.15505,2.31171,5.16024,0.01534,0.26336
IMPAER,PACK1,1,07/02/2019,42.8619,-71.8786,695,NH,0.06046,0.43796,0.21107,2.68558,5.16706,3.56473,1.64633,3.52073,0.02149,0.10416
IMPAER,PACK1,1,07/05/2019,42.8619,-71.8786,695,NH,0.20938,1.16574,0.45499,5.31218,9.57236,8.55374,2.19056,7.3818,0.03218,0.20733
IMPAER,PACK1,1,07/08/2019,42.8619,-71.8786,695,NH,0.04689,0.25895,0.10835,1.66439,3.19353,2.23272,1.03099,2.16254,0.00851,0.07544
IMPAER,PACK1,1,07/11/2019,42.8619,-71.8786,695,NH,0.41586,1.32762,0.49224,5.03726,10.0847,9.14227,2.57636,7.50838,0.02786,0.20754
IMPAER,PACK1,1,07/14/2019,42.8619,-71.8786,695,NH,0.08217,1.27357,0.179,2.78325,6.52928,5.44302,1.96798,4.5613,0.11759,0.12572
IMPAER,PACK1,1,07/17/2019,42.8619,-71.8786,695,NH,0.12532,1.23632,0.24043,2.25013,5.61532,4.8577,1.32244,4.29288,0.01552,0.42517
IMPAER,PACK1,1,07/20/2019,42.8619,-71.8786,695,NH,0.2267,3.14116,0.20861,2.63453,9.01485,7.43564,2.43769,6.57716,0.02943,0.33672
IMPAER,PACK1,1,07/23/2019,42.8619,-71.8786,695,NH,0.03878,0.25149,0.11954,1.35319,2.72917,1.6192,0.90909,1.82008,0.03364,0.02345
IMPAER,PACK1,1,07/26/2019,42.8619,-71.8786,695,NH,0.05357,0.53133,0.25297,2.99556,5.54754,5.01296,1.58819,3.95935,0.01154,0.11438
IMPAER,PACK1,1,07/29/2019,42.8619,-71.8786,695,NH,0.11696,2.32436,0.31972,3.42999,8.88297,7.89977,2.37958,6.50339,0.02288,0.28948
IMPAER,PACK1,1,06/02/2020,42.8619,-71.8786,695,NH,0.06862,0.44982,0.08144,0.94756,4.13669,2.00047,2.33772,1.79897,0.01609,0.23545
IMPAER,PACK1,1,06/05/2020,42.8619,-71.8786,695,NH,0.39593,1.35754,0.24143,3.55478,9.22912,5.97406,3.27662,5.9525,0.01903,0.3838
IMPAER,PACK1,1,06/08/2020,42.8619,-71.8786,695,NH,0.04186,0.30966,0.06102,0.9884,3.52052,1.49414,1.9885,1.53202,0.01037,0.12071
IMPAER,PACK1,1,06/11/2020,42.8619,-71.8786,695,NH,0.20529,0.63154,0.09974,0.89573,3.68972,1.89307,1.72743,1.96229,0.04919,0.08079
IMPAER,PACK1,1,06/14/2020,42.8619,-71.8786,695,NH,0.05817,0.42749,0.14202,0.97088,3.44276,1.77721,1.7398,1.70296,0.01746,0.08694
IMPAER,PACK1,1,06/17/2020,42.8619,-71.8786,695,NH,0.0757,0.40143,0.13511,1.80518,6.45543,2.82897,3.71503,2.7404,0.01409,0.30889
IMPAER,PACK1,1,06/20/2020,42.8619,-71.8786,695,NH,0.25434,1.06774,0.35228,2.85761,8.30392,4.00997,3.54637,4.75755,0.03967,0.18591
IMPAER,PACK1,1,06/23/2020,42.8619,-71.8786,695,NH,0.37929,1.67465,0.23921,3.04978,8.39368,5.84576,2.81701,5.57667,0.03627,0.19748
IMPAER,PACK1,1,06/26/2020,42.8619,-71.8786,695,NH,0.07054,0.64511,0.12265,1.80153,5.0488,3.23612,2.23637,2.81243,0.01381,0.1588
IMPAER,PACK1,1,06/29/2020,42.8619,-71.8786,695,NH,0.06984,0.17898,-0.0051,0.77364,1.90571,0.91921,0.85772,1.04799,0.01469,0.01593
