Dataset,SiteCode,POC,Date,Latitude,Longitude,Elevation,State,ammNO3f_Val,ammSO4f_Val,ECf_Val,OMCf_Val,OCf_Val,TCf_Val,FEf_Val,PBf_Val,MT_Val,RCTM_Val,MF_Val,CM_calculated_Val,RCFM_Val,NO3f_Val,N2f_Val,Kf_Val,SeaSaltf_Val,SOILf_Val,SO4f_Val
IMPAER,MACA1,2,08/19/2016,37.1318,-86.1479,235.3333,KY,0.30952,1.45361,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.23994,0,-999,0.0365,-999,1.05717
IMPAER,MACA1,2,08/22/2016,37.1318,-86.1479,235.3333,KY,0.06302,1.0024,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.04885,0.00656,-999,0.02372,-999,0.72902
IMPAER,MACA1,2,08/25/2016,37.1318,-86.1479,235.3333,KY,0.24149,2.95487,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1872,0.01099,-999,0.03121,-999,2.149
IMPAER,MACA1,2,08/28/2016,37.1318,-86.1479,235.3333,KY,0.11437,1.46582,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.08866,0.03342,-999,0.02779,-999,1.06605
IMPAER,MACA1,2,08/31/2016,37.1318,-86.1479,235.3333,KY,0.15146,4.74639,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.11741,0.01767,-999,0.03614,-999,3.45192
IMPAER,MACA1,2,06/03/2017,37.1318,-86.1479,235.3333,KY,0.20592,1.5469,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.15963,0.01871,-999,0.02493,-999,1.12502
IMPAER,MACA1,2,06/06/2017,37.1318,-86.1479,235.3333,KY,0.41977,1.48588,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3254,0.0283,-999,0.03011,-999,1.08064
IMPAER,MACA1,2,06/09/2017,37.1318,-86.1479,235.3333,KY,0.31219,2.10584,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.24201,0.00619,-999,0.02945,-999,1.53152
IMPAER,MACA1,2,06/12/2017,37.1318,-86.1479,235.3333,KY,0.44034,1.79975,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.34135,0.0114,-999,0.04925,-999,1.30891
IMPAER,MACA1,2,06/15/2017,37.1318,-86.1479,235.3333,KY,0.46318,0.87779,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.35905,0,-999,0.19705,-999,0.63839
IMPAER,MACA1,2,06/18/2017,37.1318,-86.1479,235.3333,KY,0.27446,1.65726,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.21276,0.01129,-999,0.04712,-999,1.20528
IMPAER,MACA1,2,06/21/2017,37.1318,-86.1479,235.3333,KY,0.24133,2.19769,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.18708,0.01901,-999,0.06172,-999,1.59832
IMPAER,MACA1,2,06/24/2017,37.1318,-86.1479,235.3333,KY,0.18975,1.07887,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.14709,0,-999,0.0211,-999,0.78463
IMPAER,MACA1,2,06/27/2017,37.1318,-86.1479,235.3333,KY,0.11708,1.09913,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.09076,0.01733,-999,0.02516,-999,0.79937
IMPAER,MACA1,2,06/30/2017,37.1318,-86.1479,235.3333,KY,0.13991,0.88323,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10846,0.02426,-999,0.03418,-999,0.64235
IMPAER,MACA1,2,07/03/2017,37.1318,-86.1479,235.3333,KY,0.25163,1.94417,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.19506,0.01905,-999,0.03274,-999,1.41394
IMPAER,MACA1,2,07/06/2017,37.1318,-86.1479,235.3333,KY,0.44064,1.56397,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.34158,0.00536,-999,0.03017,-999,1.13743
IMPAER,MACA1,2,07/09/2017,37.1318,-86.1479,235.3333,KY,0.18652,1.51359,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.14459,0,-999,0.03384,-999,1.10079
IMPAER,MACA1,2,07/12/2017,37.1318,-86.1479,235.3333,KY,0.14942,2.14116,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.11583,0.00458,-999,0.04959,-999,1.55721
IMPAER,MACA1,2,07/15/2017,37.1318,-86.1479,235.3333,KY,0.17554,2.26912,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.13608,0,-999,0.02871,-999,1.65027
IMPAER,MACA1,2,07/18/2017,37.1318,-86.1479,235.3333,KY,0.14796,4.46215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1147,0.00707,-999,0.01337,-999,3.2452
IMPAER,MACA1,2,07/21/2017,37.1318,-86.1479,235.3333,KY,0.21742,5.68172,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.16854,0.01016,-999,0.03501,-999,4.13216
IMPAER,MACA1,2,07/24/2017,37.1318,-86.1479,235.3333,KY,0.2373,2.70267,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.18395,0.00695,-999,0.03044,-999,1.96558
IMPAER,MACA1,2,07/27/2017,37.1318,-86.1479,235.3333,KY,0.45489,2.87018,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.35263,0.00769,-999,0.04338,-999,2.0874
IMPAER,MACA1,2,07/30/2017,37.1318,-86.1479,235.3333,KY,0.08464,0.60841,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.06561,0,-999,0.01134,-999,0.44248
IMPAER,MACA1,2,08/02/2017,37.1318,-86.1479,235.3333,KY,0.18213,1.46178,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.14119,0.00511,-999,0.01624,-999,1.06311
IMPAER,MACA1,2,08/05/2017,37.1318,-86.1479,235.3333,KY,0.08132,0.43964,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.06304,0,-999,0.02102,-999,0.31974
IMPAER,MACA1,2,08/08/2017,37.1318,-86.1479,235.3333,KY,0.21386,2.46067,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.16578,0.00584,-999,0.00995,-999,1.78958
IMPAER,MACA1,2,08/11/2017,37.1318,-86.1479,235.3333,KY,0.14969,3.06846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.11604,0.00647,-999,0.02416,-999,2.23161
IMPAER,MACA1,2,08/14/2017,37.1318,-86.1479,235.3333,KY,0.17837,2.20927,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.13827,0.01478,-999,0.05096,-999,1.60674
IMPAER,MACA1,2,08/17/2017,37.1318,-86.1479,235.3333,KY,0.37824,2.00129,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.29321,0,-999,0.09113,-999,1.45548
IMPAER,MACA1,2,08/20/2017,37.1318,-86.1479,235.3333,KY,0.11524,2.61399,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.08933,0.00855,-999,0.02552,-999,1.90108
IMPAER,MACA1,2,08/23/2017,37.1318,-86.1479,235.3333,KY,0.25677,1.89951,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.19905,0.00434,-999,0.02437,-999,1.38146
IMPAER,MACA1,2,08/26/2017,37.1318,-86.1479,235.3333,KY,0.11604,2.08065,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.08995,0,-999,0.0092,-999,1.5132
IMPAER,MACA1,2,08/29/2017,37.1318,-86.1479,235.3333,KY,0.18987,1.80605,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.14719,0.0059,-999,0.03123,-999,1.31349
IMPAER,MACA1,2,06/01/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,06/04/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,06/07/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,06/10/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,06/13/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,06/16/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,06/19/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,06/22/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,06/25/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,06/28/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,07/01/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,07/04/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,07/07/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,07/10/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,07/13/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,07/16/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,07/19/2018,37.1318,-86.1479,235.3333,KY,0.0996,1.40988,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.07721,0,-999,0.01283,-999,1.02537
IMPAER,MACA1,2,07/22/2018,37.1318,-86.1479,235.3333,KY,0.24135,2.87202,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.18709,0,-999,0.01564,-999,2.08874
IMPAER,MACA1,2,07/25/2018,37.1318,-86.1479,235.3333,KY,0.25266,2.12552,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.19586,0,-999,0.02137,-999,1.54583
IMPAER,MACA1,2,07/28/2018,37.1318,-86.1479,235.3333,KY,0.13609,1.93188,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1055,0,-999,0.04199,-999,1.405
IMPAER,MACA1,2,07/31/2018,37.1318,-86.1479,235.3333,KY,0.37054,2.71326,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.28724,0,-999,0.01345,-999,1.97328
IMPAER,MACA1,2,08/03/2018,37.1318,-86.1479,235.3333,KY,0.09613,2.52971,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.07452,0,-999,0.01836,-999,1.83979
IMPAER,MACA1,2,08/06/2018,37.1318,-86.1479,235.3333,KY,0.20027,1.3575,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.15525,0,-999,0.03667,-999,0.98727
IMPAER,MACA1,2,08/09/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,08/12/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,08/15/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,08/18/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,08/21/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,08/24/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,08/27/2018,37.1318,-86.1479,235.3333,KY,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
IMPAER,MACA1,2,08/30/2018,37.1318,-86.1479,235.3333,KY,0.13087,2.00941,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10145,0,-999,0.00862,-999,1.46139
IMPAER,MACA1,2,06/02/2019,37.1318,-86.1479,235.3333,KY,0.3228,1.99603,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.25023,0.00099,-999,0.03787,-999,1.45166
IMPAER,MACA1,2,06/05/2019,37.1318,-86.1479,235.3333,KY,0.28153,2.84593,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.21824,0.00406,-999,0.04104,-999,2.06977
IMPAER,MACA1,2,06/08/2019,37.1318,-86.1479,235.3333,KY,0.14044,0.86406,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10887,-0.00091,-999,0.05812,-999,0.62841
IMPAER,MACA1,2,06/11/2019,37.1318,-86.1479,235.3333,KY,0.09207,0.42362,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.07137,-0.00093,-999,0.02227,-999,0.30809
IMPAER,MACA1,2,06/14/2019,37.1318,-86.1479,235.3333,KY,0.22845,0.72405,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.17709,0.00488,-999,0.04802,-999,0.52658
IMPAER,MACA1,2,06/17/2019,37.1318,-86.1479,235.3333,KY,0.4097,0.90273,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.3176,-0.0009,-999,0.06842,-999,0.65653
IMPAER,MACA1,2,06/20/2019,37.1318,-86.1479,235.3333,KY,0.13433,1.31468,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10413,-0.00095,-999,0.02956,-999,0.95613
IMPAER,MACA1,2,06/23/2019,37.1318,-86.1479,235.3333,KY,0.38065,1.16183,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.29508,-0.00093,-999,0.12344,-999,0.84497
IMPAER,MACA1,2,06/26/2019,37.1318,-86.1479,235.3333,KY,0.20752,1.51415,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.16087,-0.00093,-999,0.05206,-999,1.1012
IMPAER,MACA1,2,06/29/2019,37.1318,-86.1479,235.3333,KY,0.13038,1.67861,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10107,-0.00092,-999,0.04061,-999,1.22081
IMPAER,MACA1,2,07/02/2019,37.1318,-86.1479,235.3333,KY,0.2333,3.19598,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.18085,0,-999,0.02641,-999,2.32435
IMPAER,MACA1,2,07/05/2019,37.1318,-86.1479,235.3333,KY,0.42425,1.76681,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.32888,0.00336,-999,0.12737,-999,1.28495
IMPAER,MACA1,2,07/08/2019,37.1318,-86.1479,235.3333,KY,0.22819,2.64187,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.17689,0.0035,-999,0.02189,-999,1.92136
IMPAER,MACA1,2,07/11/2019,37.1318,-86.1479,235.3333,KY,0.60465,3.57518,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.46872,0,-999,0.13405,-999,2.60013
IMPAER,MACA1,2,07/14/2019,37.1318,-86.1479,235.3333,KY,0.50509,0.82842,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.39154,0,-999,0.1039,-999,0.60249
IMPAER,MACA1,2,07/17/2019,37.1318,-86.1479,235.3333,KY,0.18212,2.04487,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.14118,0,-999,0.05146,-999,1.48718
IMPAER,MACA1,2,07/20/2019,37.1318,-86.1479,235.3333,KY,0.27516,2.51445,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.2133,0,-999,0.03838,-999,1.82869
IMPAER,MACA1,2,07/23/2019,37.1318,-86.1479,235.3333,KY,0.17699,1.11656,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1372,0.00935,-999,0.02624,-999,0.81204
IMPAER,MACA1,2,07/26/2019,37.1318,-86.1479,235.3333,KY,0.2091,1.46939,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.16209,0,-999,0.03755,-999,1.06865
IMPAER,MACA1,2,07/29/2019,37.1318,-86.1479,235.3333,KY,0.22481,1.65303,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.17427,0,-999,0.04396,-999,1.2022
IMPAER,MACA1,2,08/01/2019,37.1318,-86.1479,235.3333,KY,0.11695,3.05257,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.09066,0,-999,0.02147,-999,2.22005
IMPAER,MACA1,2,08/04/2019,37.1318,-86.1479,235.3333,KY,0.13319,1.85221,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10325,0,-999,0.07889,-999,1.34706
IMPAER,MACA1,2,08/07/2019,37.1318,-86.1479,235.3333,KY,0.29453,2.49846,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.22832,0,-999,0.02407,-999,1.81706
IMPAER,MACA1,2,08/10/2019,37.1318,-86.1479,235.3333,KY,0.16458,2.61742,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12758,0,-999,0.03146,-999,1.90358
IMPAER,MACA1,2,08/13/2019,37.1318,-86.1479,235.3333,KY,0.1362,1.4913,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10558,0,-999,0.02929,-999,1.08458
IMPAER,MACA1,2,08/16/2019,37.1318,-86.1479,235.3333,KY,0.12624,2.61999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.09786,0,-999,0.03726,-999,1.90545
IMPAER,MACA1,2,08/19/2019,37.1318,-86.1479,235.3333,KY,0.1509,2.14936,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.11698,0,-999,0.02529,-999,1.56317
IMPAER,MACA1,2,08/22/2019,37.1318,-86.1479,235.3333,KY,0.17012,1.57446,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.13188,0,-999,0.04576,-999,1.14506
IMPAER,MACA1,2,08/25/2019,37.1318,-86.1479,235.3333,KY,0.10934,1.30442,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.08476,0.00317,-999,0.02797,-999,0.94867
IMPAER,MACA1,2,08/28/2019,37.1318,-86.1479,235.3333,KY,0.16042,1.36166,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12436,0,-999,0.01307,-999,0.9903
IMPAER,MACA1,2,08/31/2019,37.1318,-86.1479,235.3333,KY,0.38018,1.05564,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.29471,0.01535,-999,0.036,-999,0.76774
IMPAER,MACA1,2,06/02/2020,37.1318,-86.1479,235.3333,KY,0.20701,1.13303,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.16047,0.03495,-999,0.05189,-999,0.82402
IMPAER,MACA1,2,06/05/2020,37.1318,-86.1479,235.3333,KY,0.2057,1.91242,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.15946,0.00191,-999,0.02507,-999,1.39085
IMPAER,MACA1,2,06/08/2020,37.1318,-86.1479,235.3333,KY,0.19728,0.96322,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.15293,0.01537,-999,0.0556,-999,0.70052
IMPAER,MACA1,2,06/11/2020,37.1318,-86.1479,235.3333,KY,0.13078,0.98066,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10138,0,-999,0.02304,-999,0.71321
IMPAER,MACA1,2,06/14/2020,37.1318,-86.1479,235.3333,KY,0.17701,1.3903,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.13722,0,-999,0.02038,-999,1.01113
IMPAER,MACA1,2,06/17/2020,37.1318,-86.1479,235.3333,KY,0.14175,1.25128,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10988,0,-999,0.02056,-999,0.91002
IMPAER,MACA1,2,06/20/2020,37.1318,-86.1479,235.3333,KY,0.26103,3.45628,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.20235,0.00335,-999,0.02322,-999,2.51366
IMPAER,MACA1,2,06/23/2020,37.1318,-86.1479,235.3333,KY,0.18463,1.33407,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.14312,0,-999,0.02592,-999,0.97023
IMPAER,MACA1,2,06/26/2020,37.1318,-86.1479,235.3333,KY,0.35192,1.72769,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.27281,0.00398,-999,0.03679,-999,1.2565
IMPAER,MACA1,2,06/29/2020,37.1318,-86.1479,235.3333,KY,0.40476,1.15237,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.31377,0,-999,0.1017,-999,0.83809
IMPAER,MACA1,2,07/02/2020,37.1318,-86.1479,235.3333,KY,0.23021,2.33578,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.17846,0.04866,-999,0.03361,-999,1.69875
IMPAER,MACA1,2,07/05/2020,37.1318,-86.1479,235.3333,KY,0.39296,2.68084,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.30462,0.00176,-999,0.05134,-999,1.9497
IMPAER,MACA1,2,07/08/2020,37.1318,-86.1479,235.3333,KY,0.16564,0.99718,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1284,0.00363,-999,0.04097,-999,0.72522
IMPAER,MACA1,2,07/11/2020,37.1318,-86.1479,235.3333,KY,0.17954,1.27761,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.13918,0.00153,-999,0.03533,-999,0.92917
IMPAER,MACA1,2,07/14/2020,37.1318,-86.1479,235.3333,KY,0.09779,1.29551,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.07581,0.00134,-999,0.03411,-999,0.94219
IMPAER,MACA1,2,07/17/2020,37.1318,-86.1479,235.3333,KY,0.24621,1.22427,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.19086,0.01393,-999,0.02794,-999,0.89038
IMPAER,MACA1,2,07/20/2020,37.1318,-86.1479,235.3333,KY,0.1716,1.92767,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.13302,0.02414,-999,0.04257,-999,1.40194
IMPAER,MACA1,2,07/23/2020,37.1318,-86.1479,235.3333,KY,0.15646,1.04283,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12129,0.0023,-999,0.02918,-999,0.75842
IMPAER,MACA1,2,07/26/2020,37.1318,-86.1479,235.3333,KY,0.14381,0.68157,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.11148,0.00229,-999,0.04477,-999,0.49569
IMPAER,MACA1,2,07/29/2020,37.1318,-86.1479,235.3333,KY,0.20827,2.5195,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.16145,0,-999,0.01508,-999,1.83236
IMPAER,MACA1,2,08/01/2020,37.1318,-86.1479,235.3333,KY,0.21584,0.72128,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.16732,0.00632,-999,0.03296,-999,0.52457
IMPAER,MACA1,2,08/04/2020,37.1318,-86.1479,235.3333,KY,0.15396,1.80678,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.11935,0,-999,0.02461,-999,1.31402
IMPAER,MACA1,2,08/07/2020,37.1318,-86.1479,235.3333,KY,0.16691,3.57345,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.12939,0.02871,-999,0.01523,-999,2.59887
IMPAER,MACA1,2,08/10/2020,37.1318,-86.1479,235.3333,KY,0.12923,1.5158,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.10018,0.0043,-999,0.03526,-999,1.1024
IMPAER,MACA1,2,08/13/2020,37.1318,-86.1479,235.3333,KY,0.13339,1.81343,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.1034,0,-999,0.0248,-999,1.31886
IMPAER,MACA1,2,08/16/2020,37.1318,-86.1479,235.3333,KY,0.18557,3.29095,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.14385,0.00808,-999,0.03478,-999,2.39342
IMPAER,MACA1,2,08/19/2020,37.1318,-86.1479,235.3333,KY,0.19732,2.01053,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.15296,0,-999,0.02275,-999,1.4622
IMPAER,MACA1,2,08/22/2020,37.1318,-86.1479,235.3333,KY,0.11023,0.33533,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.08545,0,-999,0.05116,-999,0.24388
IMPAER,MACA1,2,08/25/2020,37.1318,-86.1479,235.3333,KY,0.0962,2.01264,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.07457,0,-999,0.02884,-999,1.46374
IMPAER,MACA1,2,08/28/2020,37.1318,-86.1479,235.3333,KY,0.2088,1.04118,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.16186,0,-999,0.07864,-999,0.75722
IMPAER,MACA1,2,08/31/2020,37.1318,-86.1479,235.3333,KY,0.22805,1.48589,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.17678,0.0028,-999,0.02437,-999,1.08065
IMPAER,MACA1,2,06/03/2021,37.1318,-86.1479,235.3333,KY,0.15134,0.96936,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.11732,0.00424,-999,0.02812,-999,0.70499
IMPAER,MACA1,2,06/06/2021,37.1318,-86.1479,235.3333,KY,0.22144,1.13999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.17166,0.00112,-999,0.0356,-999,0.82908
IMPAER,MACA1,2,06/09/2021,37.1318,-86.1479,235.3333,KY,0.26962,1.61311,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.20901,0.04367,-999,0.0725,-999,1.17317
